anio,mes,linea,linea-uri,linea-cdmx,same_as_wikidata_linea,estacion-uri,same_as_wikidata_estaciones,afluencia-media
2014,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,11692.066666666668
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13556.741935483871
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10996.548387096775
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13454.225806451614
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19794.8064516129
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,35725.1935483871
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,19337.387096774193
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,106814.96774193548
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12551.612903225807
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,26451.967741935485
2014,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,14418.483870967742
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13603.129032258064
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10555.677419354839
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13631.806451612903
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,14573.548387096775
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,32618.129032258064
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,18696.90322580645
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,100445.83870967742
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12306.90322580645
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,25258.032258064515
2014,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,15768.129032258064
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13561.322580645161
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,9772.354838709678
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12432.645161290322
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,16221.967741935483
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,31527.612903225807
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,17984.74193548387
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,76463.29032258065
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,13640.225806451614
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,24923.548387096773
2014,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,12881.967741935483
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,14454.57142857143
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10280.92857142857
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13680.32142857143
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,18313.89285714286
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,36565.892857142855
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,19552.285714285714
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,83526.0
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12995.142857142857
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,27078.964285714286
2014,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,13413.0
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,12897.258064516129
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10463.225806451614
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12035.774193548386
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,16056.451612903225
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,33753.83870967742
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,18595.0
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,101458.25806451614
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,11941.709677419354
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,24958.90322580645
2014,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,15118.709677419354
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13396.166666666666
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10373.2
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12354.966666666667
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,17182.933333333334
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,34389.76666666667
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,19070.666666666668
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,103262.96666666666
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,11988.566666666668
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,25179.366666666665
2014,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,15626.933333333332
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,14243.709677419354
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10442.483870967742
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13688.09677419355
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,18015.709677419356
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,36536.77419354839
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,19297.09677419355
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,83378.93548387097
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,13499.58064516129
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,26884.677419354837
2014,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,12942.870967741936
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13560.129032258064
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10504.193548387097
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13391.354838709678
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,18057.8064516129
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,36360.709677419356
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,19219.935483870966
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,94732.87096774194
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12826.774193548386
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,25790.516129032258
2014,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,15919.741935483871
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13065.666666666666
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,11112.3
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13620.533333333333
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,16267.7
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,33886.433333333334
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,18388.466666666667
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,107492.5
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12213.7
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,25421.0
2014,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,16078.333333333334
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13918.129032258064
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,11854.41935483871
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,14105.0
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19450.709677419356
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,36935.45161290323
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,18990.548387096773
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,118188.3870967742
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12845.870967741936
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,26064.290322580644
2014,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,17334.90322580645
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13323.0
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10959.066666666668
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13515.433333333332
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19488.633333333335
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,36425.833333333336
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,18869.4
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,114378.3
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12431.833333333334
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,26288.366666666665
2014,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,16187.433333333332
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,12841.5
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10382.1
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12537.933333333332
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,16460.9
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,34481.4
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,17999.866666666665
2015,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,110453.9
